Date,AAPL,IBM,MSFT,NFLX,ORCL
2015-05-08,127.62000274658203,172.67999267578125,47.75,82.0857162475586,44.0099983215332
2015-05-11,126.31999969482422,171.1199951171875,47.369998931884766,84.27857208251953,43.84000015258789
2015-05-12,125.87000274658203,170.5500030517578,47.349998474121094,83.37714385986328,43.56999969482422
2015-05-13,126.01000213623047,172.27999877929688,47.630001068115234,82.87285614013672,43.790000915527344
2015-05-14,128.9499969482422,174.0500030517578,48.720001220703125,83.8357162475586,44.380001068115234
2015-05-15,128.77000427246094,173.25999450683594,48.29999923706055,87.60713958740234,44.150001525878906
2015-05-18,130.19000244140625,173.05999755859375,48.0099983215332,88.26714324951172,44.2400016784668
2015-05-19,130.07000732421875,173.47999572753906,47.58000183105469,88.06857299804688,44.31999969482422
2015-05-20,130.05999755859375,173.75999450683594,47.58000183105469,88.79000091552734,44.290000915527344
2015-05-21,131.38999938964844,173.33999633789062,47.41999816894531,89.00285339355469,44.279998779296875
2015-05-22,132.5399932861328,172.22000122070312,46.900001525878906,88.83856964111328,43.93000030517578
2015-05-26,129.6199951171875,170.1300048828125,46.59000015258789,87.99285888671875,43.33000183105469
2015-05-27,132.0399932861328,172.0,47.61000061035156,89.85713958740234,44.13999938964844
2015-05-28,131.77999877929688,171.7100067138672,47.45000076293945,89.50714111328125,43.86000061035156
2015-05-29,130.27999877929688,169.64999389648438,46.86000061035156,89.15142822265625,43.4900016784668
2015-06-01,130.5399932861328,170.17999267578125,47.22999954223633,89.00285339355469,43.790000915527344
2015-06-02,129.9600067138672,169.64999389648438,46.91999816894531,89.12999725341797,43.70000076293945
2015-06-03,130.1199951171875,169.9199981689453,46.849998474121094,88.8085708618164,43.970001220703125
2015-06-04,129.36000061035156,168.3800048828125,46.36000061035156,89.34857177734375,43.77000045776367
2015-06-05,128.64999389648438,167.39999389648438,46.13999938964844,90.45999908447266,43.810001373291016
2015-06-08,127.80000305175781,165.33999633789062,45.72999954223633,89.60428619384766,43.099998474121094
2015-06-09,127.41999816894531,165.67999267578125,45.650001525878906,92.44999694824219,43.06999969482422
2015-06-10,128.8800048828125,168.9199981689453,46.61000061035156,95.87142944335938,43.939998626708984
2015-06-11,128.58999633789062,168.77999877929688,46.439998626708984,95.09428405761719,44.279998779296875
2015-06-12,127.16999816894531,166.99000549316406,45.970001220703125,94.41857147216797,44.34000015258789
2015-06-15,126.91999816894531,166.25999450683594,45.47999954223633,93.43142700195312,43.720001220703125
2015-06-16,127.5999984741211,166.83999633789062,45.83000183105469,95.27285766601562,44.63999938964844
2015-06-17,127.30000305175781,167.1699981689453,45.970001220703125,94.27143096923828,44.90999984741211
2015-06-18,127.87999725341797,168.25,46.720001220703125,94.74285888671875,42.7400016784668
2015-06-19,126.5999984741211,166.99000549316406,46.099998474121094,93.87142944335938,41.59000015258789
2015-06-22,127.61000061035156,167.72999572753906,46.22999954223633,96.4142837524414,41.4900016784668
2015-06-23,127.02999877929688,168.6199951171875,45.90999984741211,97.31285858154297,41.709999084472656
2015-06-24,128.11000061035156,166.97000122070312,45.63999938964844,96.94428253173828,41.20000076293945
2015-06-25,127.5,166.0800018310547,45.650001525878906,94.89142608642578,41.060001373291016
2015-06-26,126.75,165.4600067138672,45.2599983215332,93.08856964111328,40.9900016784668
2015-06-29,124.52999877929688,162.97000122070312,44.369998931884766,92.23143005371094,40.41999816894531
2015-06-30,125.43000030517578,162.66000366210938,44.150001525878906,93.84857177734375,40.29999923706055
2015-07-01,126.5999984741211,164.49000549316406,44.45000076293945,93.63571166992188,40.2400016784668
