"Stanly County"	1397	"NC"	"Albemarle"	"37"	"167"	851	74333	74598	74804	75090	75433	75756	76088	76388	76635	76877	77151	77533	77907	78289	78753	79313	79925	80540	81080	81508	81875	82664	83745	85074	85995	86667	86902	86625	85542	84369	83758	84075	84899	86470	87826	88892	89087	89493	89642	90019	90477	91163	91635	91957	92422	92802	93045	93330	93831	94324	94783	95206	95792	96304	96848	97588	98478	99317	99571	99742	99946	100400	100891	101279	101810	102234	102667	102792	102794	102716	102731	102965	103149	103599	104032	104651	105089	105560	105903	106292	106596	106772	106907	106902	107171	107376	107595	107751	108061	108494	108879	109134	109324	109405	109467	109513	109750	109871	110029	110048	110262	110492	110769	111140	111537	111851	111964	111978	112205	112683	113350	114073	114810	115667	116504	117174	117802	118366	118930	119348	119810	120389	120990	121603	122250	123034	123811	124471	125010	125393	125716	125923	126294	126553	126890	127223	127747	128227	128588	128939	129209	129434	129497	129582	129637	129688	129676	129502	129314	129081	129086	128979	128859	128506	128134	127670	127187	126616	126113	125588	125079	124393	123629	122959	122389	121752	121155	120700	120549	120473	120449	120424	120133	119791	119304	118804	118048	117349	116877	116550	116156	115717	115387	115133	114947	114775	114423	114082	113605	113261	112989	112773	112752	112595	112622	112565	112701	112662	112593	112511	112512	112508	112467	112452	112537	112580	112727	112941	113023	113015	112997	113191	113416	113513	113635	113783	114162	114554	114936	115293	115696	116167	116661	117105	117519	117908	118361	118839	119352	119810	120203	120506	120815	121210	121696	122156	122551	122782	123152	123596	124200	124789	125357	125940	126519	127094	127621	128045	128544	128885	129427	129852	130607	131249	131962	132529	133275	134042	134957	135803	136659	137365	138181	138964	139093	138993	139028	139836	140575	141305	141942	142622	143214	143818	144503	145174	145929	146636	147395	148053	148793	149570	150285	150411	150410
"Granville County"	2708	"NC"	"Oxford"	"37"	"077"	859	100353	100817	101148	101521	102039	102501	102943	103491	104107	104678	105158	105664	106411	107087	107797	108210	108864	109567	110397	110978	111512	113335	115430	117117	117059	117099	117861	118660	119279	119505	119758	119945	120195	120369	120095	119695	119538	120173	120660	121268	121299	121710	122188	122774	123297	123690	124284	124741	125681	126488	127500	128334	129007	129506	129872	130555	131381	132214	132864	133314	133915	134484	135014	135326	135653	136142	136597	137001	137333	137618	137766	137997	138226	138666	139058	139533	139858	140048	140207	140476	140781	140999	141169	141425	141762	142012	142133	142336	142690	143111	143382	143807	144274	144747	145155	145578	146200	146594	146931	147235	147773	148372	149107	149866	150679	150424	148474	146480	144750	144827	144854	145650	146355	147262	148173	148981	149627	150221	150885	151649	152331	153025	153686	154424	155215	156008	156825	157716	158429	159138	159494	159995	160441	160755	160859	160797	160916	161137	161358	161677	161966	162268	162461	162626	162606	162293	161861	161469	161130	160802	160469	159143	157751	156423	156192	155893	155400	154564	153660	152668	151749	150652	149626	148713	147968	147173	146565	146202	146102	145835	145550	145171	144452	143755	142991	142535	141851	141038	140393	139910	139504	139088	138716	138474	138318	138133	137732	137289	136727	136293	135988	135825	135896	135754	135729	135677	135730	135684	135658	135749	135904	136052	136049	136080	136087	136088	136033	135956	135898	135798	135808	135919	136174	136417	136798	137162	137575	137849	138168	138528	138964	139419	139851	140282	140617	141008	141544	142220	142875	143359	143770	144176	144556	144952	145384	145910	146439	146948	147657	148482	149391	150144	150747	151205	151623	152183	152846	153411	154074	154679	155643	156434	157414	158107	158792	159421	160133	160841	161560	162339	163361	164536	166005	167347	168563	169281	169981	170685	171556	172427	173281	174136	174972	175663	176489	177338	178385	179242	180116	180929	181704	182397	183018	183298	183508
"Lenoir County"	1147	"NC"	"Kinston"	"37"	"107"	864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73901	73997	74094	74275	74511	74744	74990	75227	75410	75535	75616	75710	75851	76012	76210	76459	76732	77056	77385	77680	77998	78243	78442	78666	78972	79362	79755	79908	79568	78460	77479	76936	76995	77258	77549	77989	78322	78620	78866	79168	79495	79945	80291	80676	81003	81340	81663	81979	82297	82582	82855	83176	83528	83776	84025	84181	84345	84428	84467	84482	84450	84510	84569	84704	84833	84878	84834	84663	84523	84325	84168	83960	83773	83460	83133	82768	82549	82290	82036	81648	81256	80793	80291	79792	79286	78825	78408	78030	77721	77529	77488	77537	77455	77382	77650	77934	78130	77900	77614	77252	76796	76463	76181	75883	75660	75499	75438	75351	75242	75215	75095	74955	74782	74738	74694	74641	74548	74524	74483	74476	74437	74451	74451	74591	74773	74975	75032	75027	74948	74959	74979	75039	75023	75071	75137	75264	75444	75685	75902	76096	76241	76410	76537	76638	76814	76997	77191	77339	77515	77811	78099	78348	78472	78549	78603	78687	78824	78987	79180	79365	79633	79960	80369	80762	81126	81395	81546	81601	81667	81842	82013	82213	82335	82580	82831	83079	83300	83493	83767	83968	84205	84446	84771	85141	85610	86143	86603	87132	87515	87881	87955	88052	88162	88320	88588	88898	89285	89599	89860	90052	90243	90456	90695	90862	91067	91214	91242	91066
"Haywood County"	1769	"NC"	"Asheville"	"37"	"087"	867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134821	135378	135972	137793	140535	143560	146547	148972	151061	152947	154567	156226	157734	159310	161334	163140	164603	165938	166976	168574	169747	171250	172509	174381	176101	177290	178028	178896	179927	180780	181223	181356	181459	181945	182856	183505	183537	183366	183427	183469	183959	184468	185100	185078	184783	184391	183991	183410	182863	182185	181700	181016	180280	179455	178536	177458	175869	174420	173243	172471	171756	171186	170776	170537	170185	170189	169963	169604	168848	168316	167773	167085	166016	165169	164451	163817	163132	162702	162387	162177	161840	161383	160847	160116	159664	159340	159269	159200	159064	158973	158972	159055	159021	159065	159169	159304	159358	159283	159376	159483	159527	159586	159648	159839	159806	159906	160159	160545	160673	160802	161100	161626	162057	162578	163057	163692	164169	164811	165396	165956	166603	167352	168240	168948	169483	170010	170466	170917	171158	171502	171762	172216	172528	173126	171231	169660	168004	168508	170061	171561	173543	174228	174723	174347	174520	175288	177480	179118	180886	179343	177748	176679	178666	181010	182965	184982	187564	189553	191002	191794	192130	193031	193715	194718	194865	195499	196156	197421	198357	199673	200926	202383	203474	204345	205358	206504	208038	208916	210264	210981
"Duplin County"	998	"NC"	""	"37"	"061"	872	46946	47325	47614	47971	48265	48511	48680	48831	49082	49401	49851	50252	50664	50960	51463	51954	52481	52818	53086	53462	53787	54026	54117	53956	53618	53258	53297	53641	53928	54394	54603	54824	54707	54158	53928	53704	54106	54235	54579	54765	55088	55270	55615	55855	56060	56148	56212	56346	56570	56765	56910	57063	57200	57397	57349	57451	57537	57956	58229	58591	58716	59115	59344	59590	59391	59270	59119	59249	59281	59409	59398	59339	59588	59964	60273	60372	60227	60264	60171	60358	60475	60714	60733	60841	61017	61165	61341	61406	61703	61887	62160	62384	62625	62887	63070	63341	63539	63864	64236	64590	64962	65226	65479	65770	66016	66751	67449	68122	68236	68523	68656	69075	69287	69794	70347	70785	71315	71750	72159	72446	72651	73074	73552	74072	74477	74928	75346	75690	76051	76318	76586	76773	77021	77155	77105	77130	77340	77761	78149	78491	78675	78775	78664	78240	77939	77899	77857	77539	77361	77226	77077	76632	76437	76354	76257	75990	75211	74457	73758	73595	73394	73259	73031	72803	72529	72311	72141	71977	72039	71981	72049	71533	71137	70705	70704	70568	70277	69920	69597	69481	69221	69098	68890	68698	68351	67984	67604	67418	67290	67393	67575	67797	67952	67855	67743	67616	67718	67851	67835	67840	67764	67724	67475	67277	67164	67266	67360	67755	67888	67992	67839	67894	68012	68465	68859	69289	69460	69377	69326	69227	69455	69627	70182	70680	71209	71314	71463	71756	72144	72534	72620	72511	72610	72510	72757	72861	73312	73546	73915	74447	75163	75722	76029	76178	76493	76740	77108	77162	77373	77373	77639	77903	78287	78653	79042	79563	79892	80138	80226	80437	80806	81229	81932	82571	83248	83570	83943	84234	84687	85117	85645	86085	86463	86762	86874	87120	87358	87809	88183	88539	88790	88920	89074	88931	88764
"Columbus County"	2219	"NC"	""	"37"	"047"	877	55102	55354	55616	55753	55874	56017	56185	56457	56669	56933	57062	57127	57276	57579	57981	58421	58839	59244	59590	59840	60252	60615	60907	61076	61021	61010	60943	61031	60936	61297	61685	62310	62205	61621	60259	59736	59688	60409	60565	60972	61391	61890	62096	62610	63331	63798	64084	63967	64433	64749	65125	65282	65474	65659	65964	66339	66793	67217	67506	67872	68213	68675	68902	68986	68930	68936	69024	69212	69403	69406	69329	69200	69047	69131	69195	69390	69360	69414	69407	69323	69329	69514	69816	70021	70088	70129	70324	70412	70472	70577	70864	71236	71431	71632	71818	71981	72024	72161	72464	72967	73408	73762	74148	74425	74732	75119	75523	75825	75961	76137	76548	77144	77872	78679	79417	80171	80797	81396	81926	82297	82659	83006	83682	84342	85078	85599	86109	86523	86860	87254	87553	87790	87973	88220	88584	88899	89243	89447	89647	89702	89828	89945	90179	90734	91032	91297	91070	90932	90863	91072	91127	90975	90502	90328	90162	89933	89594	89056	88796	88371	87914	87208	86656	86298	86194	86122	86131	85902	85570	85186	84990	84838	84739	84583	84367	84020	83583	83353	83187	83110	82707	82323	81947	81696	81590	81574	81499	81216	80809	80453	80282	80070	79976	79743	79623	79527	79533	79455	79349	79197	79130	79215	79305	79427	79466	79538	79569	79431	79408	79371	79464	79475	79521	79642	79819	80042	80243	80479	80637	80838	81073	81268	81468	81540	81787	81897	82203	82408	82957	83363	83909	84272	84461	84419	84411	84349	84462	84670	85261	86104	86670	87202	87356	87526	87439	87297	87234	87199	87437	87613	88261	88816	89440	89691	89899	90083	90470	90651	90957	91143	91718	92261	93106	93636	94231	94274	94554	94628	94798	94870	94998	95079	95101	95118	95494	95949	96369	96505	96535	96568	96824	97140	97269	97618	97908
"Lee County"	86	"NC"	"Sanford"	"37"	"105"	879	89279	89622	90014	90415	90832	91175	91538	91930	92366	92723	93098	93478	93916	94362	94821	95305	95824	96372	96962	97421	97858	98759	99538	100264	100464	100977	101406	101735	101931	102200	102537	102728	103069	102992	102971	102700	102904	103089	103530	103955	104424	104683	104852	104980	105074	105208	105487	105774	106107	106457	107120	107816	108456	108862	109180	109768	110508	111364	111704	111900	111997	112272	112626	112976	113441	113747	114093	114173	114259	114314	114429	114511	114550	114753	115022	115450	115732	115956	116145	116409	116718	116883	117002	117071	117220	117350	117455	117553	117843	118224	118671	119047	119472	119803	120079	120422	120788	121182	121459	121828	122265	122858	123539	124195	124909	125287	125228	125127	124585	124173	123730	124087	124433	124686	124783	125039	125497	125897	126523	126871	127020	127250	127973	128839	128990	128996	128891	129261	129310	129729	130182	130786	131729	132571	132958	132553	132285	132295	132335	132434	131884	131841	131614	132066	132017	131839	131464	131159	130860	130592	130365	130163	129992	129718	129416	129051	128561	127897	127121	126308	125568	124751	124026	123405	122907	122452	122080	121826	121669	121432	121258	120463	119665	118845	118620	118318	117889	117235	116682	116188	115775	115447	115119	115209	115243	115370	115071	114751	114334	113988	113763	113596	113579	113522	113460	113415	113357	113325	113360	113408	113503	113492	113473	113478	113564	113646	113695	113744	113880	113992	114146	114301	114554	114699	114873	114986	115179	115334	115542	115839	116165	116490	116826	117125	117448	117638	117911	118200	118577	118856	119101	119320	119600	119894	120229	120516	120827	121171	121654	122244	122823	123373	123724	124067	124316	124652	125071	125517	125973	126395	126921	127485	128128	128724	129178	129618	130034	130602	131071	131691	132359	133031	133822	134643	135656	136335	136968	137202	137664	138130	138945	139598	140208	140708	141332	142012	142765	143424	143951	144447	145021	145662	145446	144782	144072
"Edgecombe County"	2687	"NC"	"Rocky Mount"	"37"	"065"	890	37920	38045	38192	38374	38526	38636	38714	38841	38972	39108	39280	39435	39638	39806	40028	40265	40480	40674	40870	41058	41218	41309	41221	41194	41033	41045	40920	40925	40858	40862	40736	40718	40697	40849	41037	41141	41324	41367	41673	41878	42218	42383	42585	42819	43181	43506	43842	44193	44390	44621	44756	45061	45306	45490	45699	45902	46258	46600	46860	46962	47083	47205	47397	47434	47517	47551	47696	47769	47880	47887	47884	47844	47912	48101	48293	48538	48584	48661	48627	48704	48678	48691	48753	48820	48909	48923	48983	49010	49046	49099	49155	49166	49198	49305	49430	49554	49689	49908	50086	50194	50339	50531	50767	50985	51233	51584	51866	52225	52468	52891	53274	53674	53999	54383	54827	55199	55472	55699	55925	56248	56608	57015	57384	57700	58030	58334	58637	58971	59304	59582	59729	59859	59998	60092	60136	60193	60353	60457	60544	60552	60633	60700	60707	60568	60385	60208	60040	59908	59837	59772	59650	59311	58786	58403	58140	58104	57830	57483	57153	56811	56514	56139	55894	55755	55649	55475	55314	55143	55009	54770	54473	54249	54093	53974	54058	54083	54114	53748	53413	53087	52838	52637	52493	52458	52400	52408	52281	52181	51945	51790	51621	51487	51447	51401	51404	51376	51347	51407	51442	51550	51524	51510	51450	51523	51622	51757	51847	51914	51976	52004	52047	52112	52247	52405	52574	52636	52759	52842	52921	52902	52934	53061	53208	53385	53524	53652	53681	53702	53721	53699	53751	53727	53677	53578	53577	53676	53725	53761	53803	53877	53932	54013	54037	54066	53987	53940	53905	53840	53841	53833	53954	54082	54337	54458	54554	54589	54695	54739	54680	54643	54760	54972	55395	55773	56091	56153	56133	56139	56228	56427	56705	56946	57187	57417	57635	57794	57990	58329	58583	58810	58951	59103	59006	58704	58328
"Halifax County"	1743	"NC"	"Roanoke Rapids"	"37"	"083"	913	38709	39117	39411	39601	39733	39734	39730	39719	39796	39893	39960	40058	40445	40889	41403	41744	41916	42147	42469	42831	43131	43755	44132	44725	44593	44718	44646	45122	46178	47194	47987	48271	48612	48940	49306	49953	50508	51082	50979	51036	50960	51346	51676	51993	52201	52202	52278	52111	52125	52080	52337	52745	53033	53395	53462	53771	53945	54245	54405	54525	54573	54656	54715	54742	54716	54785	54965	55059	55171	55259	55465	55620	55836	56172	56453	56621	56639	56706	56759	56864	56924	57122	57253	57365	57500	57605	57781	57814	57964	58022	58066	58090	58187	58328	58534	58684	58863	59031	59283	59528	59747	59947	60286	60610	61042	61385	61672	61872	61918	62153	62429	62860	63199	63529	63906	64198	64454	64659	64841	64970	65197	65630	66263	66751	67072	67301	67632	68032	68432	68736	68988	69191	69443	69558	69683	69707	69909	70087	70279	70440	70564	70633	70712	70767	70771	69985	69141	68474	68440	68408	68213	67963	67698	67230	66771	66358	66102	65824	65507	65173	64883	64537	64179	63925	63652	63393	63079	62831	62670	62531	62539	62485	62309	62067	61828	61679	61365	61016	60675	60359	60035	59742	59737	59816	59915	59703	59390	59060	58804	58684	58539	58459	58419	58350	58345	58329	58392	58566	58753	58914	58911	58861	58866	58853	58836	58776	58720	58693	58629	58462	58409	58447	58593	58572	58557	58568	58696	58879	59151	59381	59435	59442	59517	59704	59921	60088	60283	60354	60464	60598	60773	60893	60858	60848	60832	60909	61054	61250	61493	61749	61871	61974	62000	62060	61985	61890	61828	61783	61789	61872	62045	62162	62288	62375	62483	62500	62510	62570	62767	63056	63429	63712	64073	64264	64621	64730	64935	64895	64914	64896	64965	65115	65323	65513	65758	65997	66296	66577	66731	66737	66682	66654	66610	66425	66165
"Pender County"	1313	"NC"	"Wilmington"	"37"	"141"	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179766	181503	183529	187073	190440	192945	194845	196600	198466	201184	203914	206842	208889	210917	212551	214982	217354	219845	222251	224740	227352	229760	231685	233081	234274	233485	232764	231830	232607	233046	233424	233844	234435	234886	235334	235851	236344	236832	237142	236956	236500	235809	235462	235103	234825	234404	234019	233693	233253	232782	231957	230981	229718	228227	226672	224999	223571	222297	221296	220388	219467	218734	218185	217753	217288	216876	216472	215884	215303	213125	210840	208270	207159	206257	205556	204732	204158	204265	204579	204860	204640	204190	203689	203005	202353	201829	201317	200407	199294	198461	198384	198429	198205	198241	198329	198653	198767	198909	198972	199117	199321	199495	199655	199741	199902	200243	200601	201052	201497	202046	202525	203073	203741	204475	204989	205132	205451	205967	206872	207601	208191	208928	209657	209993	209993	210145	210454	211069	211119	211385	211208	211766	212402	213589	214768	215913	216974	217821	218841	219429	220173	220764	221556	221954	222559	223633	224893	226440	227465	228804	229646	230788	231522	232645	233042	233778	234913	236470	238193	239434	240849	241742	242477	242784	243286	243888	244861	245032	244793	244221	243809	244411	244456	245001	245226	246126	247125	247831	248761	249954
"Watauga County"	2073	"NC"	"Boone"	"37"	"189"	963	119888	120508	121000	121352	121796	122290	122828	123415	123946	124573	125061	125643	126258	126851	127449	127959	128624	129296	130291	131210	132077	132478	132636	133047	134022	135060	135881	136587	137499	138907	140537	141958	142760	144281	146097	147738	147840	147691	148005	149237	150980	152410	153477	154251	155240	156039	156749	157489	158234	159062	159615	160280	161118	162309	163628	165180	166952	168588	169543	169930	170295	170686	171291	171694	172433	173185	173958	174540	174994	175405	175791	176141	176663	177328	178175	178892	179708	180574	181423	182105	182601	183111	183747	184345	185029	185378	185818	186225	187039	187883	188916	190004	191023	191949	192635	193458	194246	195022	195743	196550	197698	199083	200470	201825	203152	204666	205904	207084	208390	210007	211588	213180	214937	217181	219494	221906	224071	226405	228676	231024	232984	234897	236737	238961	241435	244194	247065	249712	251930	253874	255306	257080	259033	260902	262655	263773	265549	266889	268419	269983	271816	273363	274029	274388	274492	274273	273657	272928	272475	272243	272113	271807	271372	270904	270425	269641	268759	267197	265501	263500	261943	260661	259426	258327	257050	255868	254950	254318	254140	253529	252831	251843	247491	243472	239471	238897	237942	236636	235662	234528	233705	232853	233606	234566	235733	235609	234830	233541	232022	230921	230398	230243	230581	230617	230435	229858	229732	229896	230137	230152	230081	229823	229563	229346	229673	229900	229894	229483	229233	229246	229501	229826	230163	230483	230941	231439	232270	232854	233394	233712	234278	234941	235671	236386	237151	237819	238501	239050	239673	240214	240861	241325	241931	242523	243195	243704	244237	244881	245775	246577	247754	248564	249293	249391	249560	250101	250868	251665	252272	252636	253296	253891	251567	252548	253285	257134	257388	255035	252288	249730	250196	250922	251866	252804	254892	256299	257434	257813	258433	259034	259107	258910	258830	259044	260077	261304	263362	265418	267304	268878	270639	272746	274445	275007	275552
"Beaufort County"	2137	"NC"	"Washington"	"37"	"013"	1007	89727	90071	90229	90515	90520	90647	90841	91288	91868	92302	92753	93012	93339	93812	94300	94838	95129	95482	95884	96424	96961	97138	97190	96779	96969	96632	97159	96686	96332	95408	95298	95588	95083	93002	91258	89935	90800	91546	92929	93845	94856	95807	96215	96543	96928	97744	98315	98874	99221	99626	99710	99851	100378	100986	101680	102067	102700	103533	104153	104878	105176	105517	105567	105719	105639	105567	105709	106217	106915	107369	107721	108112	108646	109513	109981	110590	111064	111593	112029	112301	112761	113018	113178	113444	113677	113894	114092	114386	115014	115488	115946	116378	116789	117288	117504	117775	117925	118039	118263	118748	119323	119938	120620	121146	121681	122062	122730	123580	124330	124666	124385	124485	124484	124952	125159	126028	126916	127832	128581	129184	129871	130686	131686	132531	133485	134325	135222	136004	136809	137456	137870	138248	138679	139199	139556	139882	140420	141017	141530	141747	142065	142482	142869	143040	142862	142675	142291	142079	141849	141793	141531	141125	140633	140388	140200	139922	139045	138052	136990	136425	135608	134816	133684	132721	131856	131300	130963	130704	130338	129962	129601	127477	125272	123030	122621	122165	121553	121049	120518	119941	119087	118610	118254	118254	117860	117705	117184	116832	116217	115943	115849	115936	115751	115325	114923	114861	114923	115019	114931	114900	114676	114665	114500	114450	114144	113997	113864	114016	114248	114289	114180	113898	113907	113908	114050	114050	114100	114173	114426	114892	115438	115831	116089	116372	116649	117143	117500	118124	118464	118893	119224	119803	120410	120841	120948	120980	121042	121709	122371	123178	123439	123819	124061	124523	124819	125150	125469	125643	126004	126509	127250	128011	128507	128924	129029	129249	129572	130163	130605	130987	131419	131831	132389	132671	133088	133334	133987	134537	135256	135881	136235	136469	136633	137235	137846	138422	138845	139253	139587	139989	140456	140969	141337	141053	140830
"Stokes County"	1401	"NC"	"Winston-Salem"	"37"	"169"	1016	73402	74046	75298	76762	78460	79550	80797	81790	82777	83579	84190	84752	85704	86832	88881	90375	92179	93018	93948	94625	95186	95531	95703	96125	96339	95835	95453	95109	95425	95252	95341	95344	95421	94858	94196	93943	94260	94972	95078	95527	95750	96066	96046	96033	96345	96838	97569	98114	98662	99106	99764	100400	100710	101049	101229	101872	102504	103116	103369	103579	103773	104073	104063	103998	104018	104349	104760	105036	105140	105156	105346	105625	105850	106172	106340	106778	106863	107145	107306	107601	107850	108067	108271	108545	108786	109156	109261	109393	109540	109861	110177	110512	110913	111304	111559	111776	112050	112398	112581	112974	113453	114068	114721	115230	115787	117127	118546	119825	120122	120458	121012	121694	122360	123077	123724	124392	124929	125582	126275	127048	127687	128354	129008	129609	130199	130745	131373	131885	132435	132968	133377	133717	133998	134350	134518	134597	134676	134966	135362	135711	136009	136278	136501	136593	136555	136424	136107	135768	135111	134561	133936	133567	133316	133058	132828	132444	131901	131288	130434	129642	128728	127777	126836	126293	125928	125512	124953	124568	124474	124382	124247	124016	123686	123477	123491	123445	123181	122500	121940	121226	120736	120339	120128	119920	119750	119785	119549	119223	118744	118501	118330	118156	118191	118231	118254	118150	117999	118030	118035	118152	118276	118461	118611	118706	118859	118974	119032	119016	119056	119160	119289	119465	119707	119955	120264	120583	120990	121402	121746	122061	122418	122913	123420	123827	124226	124662	125203	125702	126178	126563	126798	127018	127209	127587	127932	128262	128618	129077	129715	130369	130983	131630	132081	132576	132852	133318	133756	134258	134769	135404	136180	136907	137617	138259	138733	139184	139404	139864	140279	140949	141660	142578	143663	144763	145857	146727	147456	147797	148154	148690	149376	150136	150786	151475	152193	152910	153640	154307	154838	155330	155851	156487	156943	156933	156758
"Hoke County"	181	"NC"	"Fayetteville"	"37"	"093"	1023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127403	127220	127217	127610	128583	130383	131989	133322	134078	134628	135413	135991	136822	137516	138452	139362	140203	141055	142033	143076	144080	144946	145758	146518	146993	147458	147857	148246	148463	148595	148950	149408	149846	150306	150672	151019	151113	151263	151234	151103	150796	150656	150512	150406	150187	149999	149786	149524	149239	148857	148378	147746	147018	146252	145468	144644	143908	143407	142921	142408	141872	141556	141430	141280	141224	139886	138509	137061	136840	136512	136046	135429	134941	134483	133969	133585	133295	133422	133386	133495	133174	132991	132562	132348	132164	132074	132008	131937	131922	131970	132040	132186	132327	132513	132626	132717	132748	132835	132915	133024	133068	133154	133297	133408	133610	133854	134229	134503	134726	134953	135306	135744	136208	136635	137082	137609	138133	138680	139137	139753	140300	140922	141428	141925	142399	142929	143495	143798	144084	144384	144940	145514	146138	146876	147612	148375	148955	149505	150001	150644	151373	152094	152831	153573	154408	155230	156037	156791	157454	158165	158823	159589	160330	161190	162103	163104	164214	165228	166252	166994	167747	168333	169056	169782	170469	171205	171849	172565	173126	173730	174313	174881	175390	175798	176191	176530	176688	176526	176397
"Richmond County"	2510	"NC"	"Rockingham"	"37"	"153"	1031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44358	44446	44519	44732	44793	44859	44894	45507	46104	46643	46410	45908	45477	45300	45609	45886	46212	46325	46360	46527	46572	46640	46771	46887	47057	47095	47237	47529	47709	48087	48171	48362	48297	48397	48346	48453	48579	48917	49091	49183	49417	49757	50141	50354	50585	50982	51290	51552	51574	51542	51537	51318	51396	51386	51585	51609	51646	51925	52177	52504	53365	54427	55682	56436	57080	57676	58078	58478	58751	59051	59311	59766	60163	60643	60988	61482	61793	62041	62354	62812	63222	63508	63706	64014	64182	64345	64273	64195	64096	64202	64451	64631	64779	64828	64764	64743	64607	64492	64243	64040	63905	63719	63573	63380	63317	63241	63252	63227	63021	62654	62158	61806	61515	61228	60910	60609	60433	60241	60177	60119	60089	60011	59924	59804	59641	59442	59313	59101	58845	58537	58357	58244	58062	57884	57659	57586	57517	57530	57429	57318	57151	57061	57076	57135	57427	57677	57854	57876	57876	57889	57890	57852	57912	57930	58031	58121	58213	58237	58191	58207	58274	58338	58477	58542	58726	58813	59058	59268	59482	59606	59773	59940	60106	60203	60372	60539	60747	60903	61154	61458	61687	61860	61913	62083	62241	62421	62610	62776	63002	63203	63534	63875	64172	64422	64638	64909	65378	65914	66492	66788	67119	67423	67920	68324	68659	68858	69104	69470	69786	70018	70284	70552	70958	71362	71962	72526	73019	73341	73669	74000	74273	74511	74854	75206	75557	75772	76108	76407	76703	77007	77246	77455	77520	77646	77829	77799	77845
"Vance County"	781	"NC"	"Henderson"	"37"	"181"	1056	52813	53031	53281	53515	53736	53734	53743	53904	54180	54487	54751	55040	55387	55569	55821	55978	56262	56418	56586	56776	57043	57433	57477	57346	56894	56995	56845	57336	57559	58467	58891	59478	59868	59738	59538	58994	59515	59684	60111	60057	60130	60320	60449	60633	60806	61130	61296	61506	61544	61860	62093	62679	63224	63749	63895	64217	64616	65192	65568	66006	66371	66804	67065	67324	67371	67423	67524	67703	67780	67841	67955	68137	68231	68447	68745	68996	69082	69126	69245	69397	69533	69689	69903	70111	70207	70220	70319	70486	70759	70882	71021	71083	71262	71467	71675	71876	71993	72226	72453	72824	73042	73217	73383	73647	74037	74440	74770	74211	73619	73036	73319	73480	73662	73839	74359	74940	75542	75789	75968	76178	76618	77135	77595	78005	78405	78710	79037	79295	79634	79933	80229	80476	80655	80776	80809	80744	80779	80785	80899	80930	80947	80942	80943	81057	81066	80923	80766	80630	80611	80387	80152	79860	79608	79370	79169	79036	78777	78409	78015	77519	77045	76403	75873	75331	74902	74563	74254	74112	74037	73951	73845	73625	73437	73109	72809	72377	71971	71576	71292	71113	70934	70829	70621	70423	70208	69989	69697	69436	69158	69163	69125	69232	69214	69142	69089	69039	69001	68633	68274	67976	67926	67894	67910	68016	68028	67997	67896	67820	67751	67592	67493	67421	67434	67482	67634	67892	68133	68305	68354	68437	68511	68527	68552	68591	68722	68741	68833	69044	69232	69294	69260	69217	69235	70219	71276	72271	72284	72304	72442	72615	72764	72886	72988	73122	73584	73968	74303	74214	74141	74103	74226	74517	74923	75241	75504	75628	75635	75559	75527	75630	75813	76170	76633	77110	77614	78016	78425	78573	78817	79031	79399	79681	79940	80235	80513	80996	81323	81757	81955	82200	82348	82486	82805	82808	82893
